Vehicle_Type,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Geographical_Location,Vehicle_Speed,Fraud_indicator,Year,Month,Day,Hour,Minute
0,1,0,300,300,1,68,Not Fraud,2023,5,23,9,1
1,0,2,70,70,1,72,Not Fraud,2023,6,7,0,26
2,1,2,0,0,1,75,Not Fraud,2023,6,26,15,51
5,0,0,300,300,1,58,Not Fraud,2023,7,11,7,17
6,1,1,120,120,1,63,Not Fraud,2023,7,30,22,42
4,0,1,110,110,1,70,Not Fraud,2023,8,15,14,7
3,1,0,140,140,1,74,Not Fraud,2023,9,3,5,32
0,0,0,300,300,1,79,Not Fraud,2023,9,18,20,57
1,1,2,70,70,1,65,Not Fraud,2023,10,8,12,22
2,1,2,0,0,1,68,Not Fraud,2023,10,23,3,48
5,1,0,300,300,1,82,Not Fraud,2023,11,11,19,13
6,0,1,120,120,1,60,Not Fraud,2023,11,27,10,38
4,1,1,110,110,1,72,Not Fraud,2023,12,16,2,3
3,0,0,140,140,1,75,Not Fraud,2023,12,31,17,28
0,1,0,300,300,1,68,Not Fraud,2023,1,6,8,53
1,0,2,70,70,1,70,Not Fraud,2023,1,23,0,19
2,1,2,0,0,1,55,Not Fraud,2023,2,7,15,44
5,0,0,300,300,1,57,Not Fraud,2023,2,26,7,9
6,1,1,120,120,1,111,Not Fraud,2023,3,13,22,34
4,0,1,110,110,1,64,Not Fraud,2023,3,29,14,0
3,1,0,140,60,1,118,Fraud,2023,4,17,5,25
0,0,0,300,300,1,39,Not Fraud,2023,5,2,20,51
1,1,2,70,90,1,88,Fraud,2023,5,22,12,16
2,1,2,0,0,1,55,Not Fraud,2023,6,6,3,41
5,1,0,300,300,1,102,Not Fraud,2023,6,25,19,6
6,0,1,120,120,1,43,Not Fraud,2023,7,11,10,31
4,1,1,110,110,1,75,Not Fraud,2023,7,30,1,56
3,0,0,140,140,1,40,Not Fraud,2023,8,14,17,22
0,1,0,300,300,1,62,Not Fraud,2023,9,2,8,47
1,0,2,70,70,1,38,Not Fraud,2023,9,17,0,12
2,1,2,0,0,1,65,Not Fraud,2023,10,6,15,37
5,0,0,300,300,1,42,Not Fraud,2023,10,21,7,2
6,1,1,120,110,1,55,Fraud,2023,11,9,22,27
4,0,1,110,110,1,48,Not Fraud,2023,11,25,13,53
3,1,0,140,140,1,50,Not Fraud,2023,12,14,5,18
0,0,0,300,300,1,58,Not Fraud,2023,12,29,20,43
1,1,2,70,70,1,46,Not Fraud,2023,1,15,12,8
2,1,2,0,0,1,53,Not Fraud,2023,1,30,3,33
5,1,0,300,110,1,47,Fraud,2023,2,18,18,58
6,0,1,120,120,1,51,Not Fraud,2023,3,6,10,24
4,1,1,110,110,1,44,Not Fraud,2023,3,21,1,49
3,0,0,140,140,1,59,Not Fraud,2023,4,9,17,14
0,1,0,300,300,1,54,Not Fraud,2023,4,24,8,39
1,0,2,70,70,1,43,Not Fraud,2023,5,13,0,4
2,1,2,0,0,1,56,Not Fraud,2023,5,28,15,29
5,0,0,300,300,1,52,Not Fraud,2023,6,16,6,55
6,1,1,120,90,1,45,Fraud,2023,7,1,22,20
4,0,1,110,110,1,57,Not Fraud,2023,7,21,13,45
3,1,0,140,120,1,49,Fraud,2023,8,5,5,10
0,0,0,300,300,1,60,Not Fraud,2023,8,24,20,35
1,1,2,70,70,1,41,Not Fraud,2023,9,9,12,0
2,1,2,0,0,1,63,Not Fraud,2023,9,28,3,26
5,1,0,300,300,1,39,Not Fraud,2023,10,13,18,51
6,0,1,120,120,1,66,Not Fraud,2023,11,1,10,16
4,1,1,110,90,1,43,Fraud,2023,11,16,1,41
3,0,0,140,140,1,61,Not Fraud,2023,12,5,17,6
0,1,0,300,300,1,37,Not Fraud,2023,12,21,8,31
1,0,2,70,70,1,54,Not Fraud,2023,1,7,23,57
2,1,2,0,0,1,46,Not Fraud,2023,1,24,15,22
5,0,0,300,300,1,55,Not Fraud,2023,2,8,6,47
6,1,1,120,90,1,49,Fraud,2023,2,27,22,12
4,0,1,110,110,1,60,Not Fraud,2023,3,16,13,37
3,1,0,140,140,1,42,Not Fraud,2023,3,31,5,2
0,0,0,300,300,1,57,Not Fraud,2023,4,19,20,28
1,1,2,70,70,1,48,Not Fraud,2023,5,5,11,53
2,1,2,0,0,1,52,Not Fraud,2023,5,24,3,18
5,1,0,300,300,1,45,Not Fraud,2023,6,8,18,43
6,0,1,120,120,1,59,Not Fraud,2023,6,28,10,8
4,1,1,110,110,1,53,Not Fraud,2023,7,13,1,33
3,0,0,140,70,1,47,Fraud,2023,8,1,17,59
0,1,0,300,300,1,51,Not Fraud,2023,8,16,9,24
1,0,2,70,70,1,44,Not Fraud,2023,9,4,0,49
2,1,2,0,0,1,58,Not Fraud,2023,9,19,16,14
5,0,0,300,300,1,54,Not Fraud,2023,10,8,7,39
6,1,1,120,120,1,43,Not Fraud,2023,10,23,23,4
4,0,1,110,110,1,56,Not Fraud,2023,11,11,14,30
3,1,0,140,90,1,50,Fraud,2023,11,26,5,55
0,0,0,300,300,1,45,Not Fraud,2023,12,15,21,20
1,1,2,70,70,1,55,Not Fraud,2023,12,31,12,45
2,1,2,0,0,1,48,Not Fraud,2023,1,6,4,10
5,1,0,300,300,1,60,Not Fraud,2023,1,23,19,35
6,0,1,120,120,1,42,Not Fraud,2023,2,7,11,1
4,1,1,110,110,1,57,Not Fraud,2023,2,26,2,26
3,0,0,140,140,1,49,Not Fraud,2023,3,13,17,51
0,1,0,300,300,1,52,Not Fraud,2023,3,28,9,16
1,0,2,70,70,1,46,Not Fraud,2023,4,16,0,41
2,1,2,0,0,1,58,Not Fraud,2023,5,1,16,6
5,0,0,300,300,1,53,Not Fraud,2023,5,20,7,32
6,1,1,120,120,1,47,Not Fraud,2023,6,4,22,57
4,0,1,110,70,1,51,Fraud,2023,6,24,14,22
3,1,0,140,140,1,44,Not Fraud,2023,7,9,5,47
0,0,0,300,300,1,59,Not Fraud,2023,7,28,21,12
1,1,2,70,70,1,54,Not Fraud,2023,8,13,12,37
2,1,2,0,0,1,43,Not Fraud,2023,9,1,4,3
5,1,0,300,120,1,56,Fraud,2023,9,16,19,28
6,0,1,120,90,1,50,Fraud,2023,10,6,10,53
4,1,1,110,110,1,45,Not Fraud,2023,10,21,2,18
3,0,0,140,140,1,55,Not Fraud,2023,11,9,17,43
0,1,0,300,300,1,48,Not Fraud,2023,11,25,9,8
1,0,2,70,0,1,60,Fraud,2023,12,14,0,34
2,1,2,0,0,1,42,Not Fraud,2023,12,29,15,59
5,0,0,300,100,1,57,Fraud,2023,1,15,7,24
6,1,1,120,120,1,49,Not Fraud,2023,1,30,22,49
4,0,1,110,110,1,52,Not Fraud,2023,2,18,14,14
3,1,0,140,140,1,46,Not Fraud,2023,3,5,5,39
0,0,0,300,300,1,58,Not Fraud,2023,3,20,21,5
1,1,2,70,70,1,53,Not Fraud,2023,4,8,12,30
2,1,2,0,0,1,47,Not Fraud,2023,4,23,3,55
5,1,0,300,300,1,51,Not Fraud,2023,5,12,19,20
6,0,1,120,120,1,44,Not Fraud,2023,5,27,10,45
4,1,1,110,110,1,59,Not Fraud,2023,6,15,2,10
3,0,0,140,140,1,54,Not Fraud,2023,6,30,17,36
0,1,0,300,100,1,43,Fraud,2023,7,19,8,59
1,0,2,70,70,1,56,Not Fraud,2023,8,3,0,24
2,1,2,0,0,1,50,Not Fraud,2023,8,22,15,49
5,0,0,300,300,1,45,Not Fraud,2023,9,6,7,14
6,1,1,120,70,1,55,Fraud,2023,9,25,22,39
4,0,1,110,110,1,48,Not Fraud,2023,10,11,14,5
3,1,0,140,140,1,60,Not Fraud,2023,10,30,5,30
0,0,0,300,300,1,42,Not Fraud,2023,11,14,20,55
1,1,2,70,70,1,57,Not Fraud,2023,12,3,12,20
2,1,2,0,0,1,49,Not Fraud,2023,12,18,3,45
5,1,0,300,300,1,52,Not Fraud,2023,1,4,19,10
6,0,1,120,120,1,46,Not Fraud,2023,1,21,10,36
4,1,1,110,110,1,58,Not Fraud,2023,2,9,2,1
3,0,0,140,140,1,53,Not Fraud,2023,2,24,17,26
0,1,0,300,300,1,47,Not Fraud,2023,3,15,8,51
1,0,2,70,70,1,45,Not Fraud,2023,3,30,0,16
2,1,2,0,0,1,50,Not Fraud,2023,4,18,15,41
5,0,0,300,90,1,55,Fraud,2023,5,3,7,7
6,1,1,120,120,1,48,Not Fraud,2023,5,22,22,32
4,0,1,110,110,1,60,Not Fraud,2023,6,7,13,57
3,1,0,140,140,1,42,Not Fraud,2023,6,26,5,22
0,0,0,300,300,1,57,Not Fraud,2023,7,11,20,47
1,1,2,70,70,1,49,Not Fraud,2023,7,31,12,12
2,1,2,0,0,1,52,Not Fraud,2023,8,15,3,38
5,1,0,300,300,1,46,Not Fraud,2023,9,3,19,3
6,0,1,120,100,1,58,Fraud,2023,9,18,10,28
4,1,1,110,110,1,53,Not Fraud,2023,10,8,1,53
3,0,0,140,140,1,47,Not Fraud,2023,10,23,17,18
0,1,0,300,300,1,51,Not Fraud,2023,11,11,8,43
1,0,2,70,70,1,44,Not Fraud,2023,11,27,0,9
2,1,2,0,0,1,59,Not Fraud,2023,12,16,15,34
5,0,0,300,300,1,54,Not Fraud,2023,12,31,6,59
6,1,1,120,120,1,43,Not Fraud,2023,1,17,22,24
4,0,1,110,100,1,56,Fraud,2023,2,2,13,49
3,1,0,140,110,1,50,Fraud,2023,2,21,5,14
0,0,0,300,300,1,45,Not Fraud,2023,3,8,20,40
1,1,2,70,70,1,55,Not Fraud,2023,3,28,12,5
2,1,2,0,0,1,48,Not Fraud,2023,4,12,3,30
5,1,0,300,110,1,60,Fraud,2023,5,1,18,55
6,0,1,120,120,1,42,Not Fraud,2023,5,17,10,20
4,1,1,110,70,1,57,Fraud,2023,6,5,1,45
3,0,0,140,140,1,49,Not Fraud,2023,6,20,17,11
0,1,0,300,300,1,52,Not Fraud,2023,7,9,8,36
1,0,2,70,70,1,46,Not Fraud,2023,7,24,23,59
2,1,2,0,0,1,58,Not Fraud,2023,8,13,15,24
5,0,0,300,300,1,53,Not Fraud,2023,8,28,6,49
6,1,1,120,120,1,47,Not Fraud,2023,9,16,22,14
4,0,1,110,110,1,51,Not Fraud,2023,10,2,13,40
3,1,0,140,140,1,44,Not Fraud,2023,10,21,5,5
0,0,0,300,300,1,59,Not Fraud,2023,11,5,20,30
1,1,2,70,90,1,54,Fraud,2023,11,25,12,55
2,1,2,0,0,1,43,Not Fraud,2023,12,10,4,20
5,1,0,300,300,1,56,Not Fraud,2023,12,25,19,45
6,0,1,120,120,1,50,Not Fraud,2023,1,11,11,11
4,1,1,110,110,1,45,Not Fraud,2023,1,26,2,36
3,0,0,140,140,1,55,Not Fraud,2023,2,14,18,1
0,1,0,300,300,1,48,Not Fraud,2023,3,1,9,26
1,0,2,70,70,1,60,Not Fraud,2023,3,19,0,51
2,1,2,0,0,1,42,Not Fraud,2023,4,3,16,16
5,0,0,300,300,1,57,Not Fraud,2023,4,22,7,42
6,1,1,120,120,1,49,Not Fraud,2023,5,7,23,7
4,0,1,110,60,1,52,Fraud,2023,5,26,14,32
3,1,0,140,140,1,46,Not Fraud,2023,6,10,5,57
0,0,0,300,300,1,58,Not Fraud,2023,6,29,21,22
1,1,2,70,70,1,53,Not Fraud,2023,7,15,12,47
2,1,2,0,0,1,47,Not Fraud,2023,8,3,4,13
5,1,0,300,300,1,51,Not Fraud,2023,8,18,19,38
6,0,1,120,120,1,44,Not Fraud,2023,9,6,11,3
4,1,1,110,110,1,59,Not Fraud,2023,9,21,2,28
3,0,0,140,140,1,54,Not Fraud,2023,10,10,17,53
0,1,0,300,300,1,43,Not Fraud,2023,10,25,9,18
1,0,2,70,70,1,56,Not Fraud,2023,11,13,0,44
2,1,2,0,0,1,50,Not Fraud,2023,11,28,16,9
5,0,0,300,60,1,45,Fraud,2023,12,17,7,34
6,1,1,120,110,1,55,Fraud,2023,1,2,22,59
4,0,1,110,110,1,48,Not Fraud,2023,1,20,14,24
3,1,0,140,140,1,60,Not Fraud,2023,2,4,5,49
0,0,0,300,300,1,42,Not Fraud,2023,2,23,21,15
1,1,2,70,70,1,57,Not Fraud,2023,3,10,12,40
2,1,2,0,0,1,49,Not Fraud,2023,3,25,4,5
5,1,0,300,300,1,52,Not Fraud,2023,4,12,19,30
6,0,1,120,120,1,46,Not Fraud,2023,4,28,10,55
4,1,1,110,60,1,58,Fraud,2023,5,17,2,20
3,0,0,140,140,1,53,Not Fraud,2023,6,1,17,46
0,1,0,300,70,1,47,Fraud,2023,6,20,9,11
1,0,2,70,70,1,51,Not Fraud,2023,7,5,0,36
2,1,2,0,0,1,44,Not Fraud,2023,7,24,16,1
5,0,0,300,300,1,59,Not Fraud,2023,8,8,7,26
6,1,1,120,120,1,54,Not Fraud,2023,8,27,22,51
4,0,1,110,110,1,43,Not Fraud,2023,9,12,14,17
3,1,0,140,140,1,56,Not Fraud,2023,10,1,5,42
0,0,0,300,90,1,50,Fraud,2023,10,16,21,7
1,1,2,70,70,1,45,Not Fraud,2023,11,5,12,32
2,1,2,0,0,1,55,Not Fraud,2023,11,20,3,57
5,1,0,300,300,1,48,Not Fraud,2023,12,9,19,22
6,0,1,120,120,1,60,Not Fraud,2023,12,25,10,48
4,1,1,110,110,1,42,Not Fraud,2023,1,10,2,13
3,0,0,140,90,1,57,Fraud,2023,1,27,17,38
0,1,0,300,300,1,49,Not Fraud,2023,2,12,9,3
1,0,2,70,70,1,52,Not Fraud,2023,3,3,0,28
2,1,2,0,0,1,46,Not Fraud,2023,3,18,15,53
5,0,0,300,300,1,58,Not Fraud,2023,4,6,7,19
6,1,1,120,120,1,53,Not Fraud,2023,4,21,22,44
4,0,1,110,70,1,47,Fraud,2023,5,11,14,9
3,1,0,140,140,1,51,Not Fraud,2023,5,26,5,34
0,0,0,300,300,1,44,Not Fraud,2023,6,14,20,59
1,1,2,70,70,1,59,Not Fraud,2023,6,30,12,24
2,1,2,0,0,1,54,Not Fraud,2023,7,19,3,50
5,1,0,300,300,1,43,Not Fraud,2023,8,3,19,15
6,0,1,120,120,1,56,Not Fraud,2023,8,22,10,40
4,1,1,110,110,1,50,Not Fraud,2023,9,6,2,5
3,0,0,140,140,1,45,Not Fraud,2023,9,25,17,30
0,1,0,300,300,1,55,Not Fraud,2023,10,10,8,55
1,0,2,70,70,1,48,Not Fraud,2023,10,29,0,21
2,1,2,0,0,1,60,Not Fraud,2023,11,13,15,46
5,0,0,300,300,1,65,Not Fraud,2023,12,2,7,11
6,1,1,120,120,1,78,Not Fraud,2023,12,17,22,36
4,0,1,110,110,1,53,Not Fraud,2023,1,5,14,1
3,1,0,140,140,1,92,Not Fraud,2023,1,20,5,26
0,0,0,300,300,1,60,Not Fraud,2023,2,8,20,52
1,1,2,70,0,1,105,Fraud,2023,2,24,12,17
2,1,2,0,0,1,70,Not Fraud,2023,3,15,3,42
5,1,0,300,100,1,88,Fraud,2023,3,30,19,7
6,0,1,120,120,1,45,Not Fraud,2023,4,18,10,32
4,1,1,110,110,1,72,Not Fraud,2023,5,3,1,57
3,0,0,140,140,1,58,Not Fraud,2023,5,22,17,23
0,1,0,300,110,1,81,Fraud,2023,6,6,8,48
1,0,2,70,70,1,67,Not Fraud,2023,6,25,0,13
2,1,2,0,0,1,98,Not Fraud,2023,7,10,15,38
5,0,0,300,100,1,50,Fraud,2023,7,29,7,3
6,1,1,120,120,1,75,Not Fraud,2023,8,13,22,28
4,0,1,110,110,1,62,Not Fraud,2023,9,1,14,54
3,1,0,140,140,1,84,Not Fraud,2023,9,16,6,19
0,0,0,300,300,1,55,Not Fraud,2023,10,5,21,44
1,1,2,70,70,1,80,Not Fraud,2023,10,21,13,9
2,1,2,0,0,1,68,Not Fraud,2023,11,9,4,34
5,1,0,300,100,1,90,Fraud,2023,11,24,19,59
6,0,1,120,100,1,48,Fraud,2023,12,14,11,25
4,1,1,110,110,1,77,Not Fraud,2023,12,29,2,50
3,0,0,140,140,1,63,Not Fraud,2023,1,15,18,15
0,1,0,300,300,1,87,Not Fraud,2023,1,30,9,40
1,0,2,70,70,1,52,Not Fraud,2023,2,18,1,5
2,1,2,0,0,1,95,Not Fraud,2023,3,5,16,30
5,0,0,300,300,1,73,Not Fraud,2023,3,20,7,56
6,1,1,120,120,1,82,Not Fraud,2023,4,8,23,21
4,0,1,110,110,1,57,Not Fraud,2023,4,24,14,46
3,1,0,140,140,1,96,Not Fraud,2023,5,13,6,11
0,0,0,300,300,1,66,Not Fraud,2023,5,28,21,36
1,1,2,70,70,1,89,Not Fraud,2023,6,16,13,1
2,1,2,0,0,1,51,Not Fraud,2023,7,1,4,27
5,1,0,300,100,1,76,Fraud,2023,7,20,19,52
6,0,1,120,120,1,61,Not Fraud,2023,8,4,11,17
4,1,1,110,110,1,85,Not Fraud,2023,8,23,2,42
3,0,0,140,140,1,74,Not Fraud,2023,9,7,18,7
0,1,0,300,120,1,93,Fraud,2023,9,26,9,32
1,0,2,70,70,1,49,Not Fraud,2023,10,11,0,58
2,1,2,0,0,1,83,Not Fraud,2023,10,30,16,23
5,0,0,300,300,1,59,Not Fraud,2023,11,14,7,48
6,1,1,120,120,1,91,Not Fraud,2023,12,3,23,13
4,0,1,110,70,1,71,Fraud,2023,12,19,14,38
3,1,0,140,120,1,86,Fraud,2023,1,5,6,3
0,0,0,300,300,1,56,Not Fraud,2023,1,22,21,29
1,1,2,70,70,1,79,Not Fraud,2023,2,7,12,54
2,1,2,0,0,1,64,Not Fraud,2023,2,26,4,19
5,1,0,300,300,1,97,Not Fraud,2023,3,13,19,44
6,0,1,120,90,1,69,Fraud,2023,3,29,11,9
4,1,1,110,110,1,94,Not Fraud,2023,4,17,2,34
3,0,0,140,140,1,54,Not Fraud,2023,5,2,18,0
0,1,0,300,300,1,81,Not Fraud,2023,5,22,9,25
1,0,2,70,70,1,65,Not Fraud,2023,6,6,0,50
2,1,2,0,0,1,92,Not Fraud,2023,6,25,16,15
5,0,0,300,300,1,50,Not Fraud,2023,7,11,7,40
6,1,1,120,70,1,75,Fraud,2023,7,30,23,5
4,0,1,110,110,1,58,Not Fraud,2023,8,15,14,31
3,1,0,140,140,1,89,Not Fraud,2023,9,3,5,56
0,0,0,300,300,1,44,Not Fraud,2023,9,18,21,21
1,1,2,70,90,1,78,Fraud,2023,10,8,12,46
2,1,2,0,0,1,67,Not Fraud,2023,10,23,4,11
5,1,0,300,300,1,95,Not Fraud,2023,11,11,19,36
6,0,1,120,120,1,55,Not Fraud,2023,11,27,11,2
4,1,1,110,110,1,80,Not Fraud,2023,12,16,2,27
3,0,0,140,140,1,62,Not Fraud,2023,12,31,17,52
0,1,0,300,300,1,87,Not Fraud,2023,1,17,9,17
1,0,2,70,0,1,47,Fraud,2023,2,1,0,42
2,1,2,0,0,1,73,Not Fraud,2023,2,20,16,7
5,0,0,300,300,1,68,Not Fraud,2023,3,7,7,33
6,1,1,120,120,1,91,Not Fraud,2023,3,22,22,58
4,0,1,110,110,1,53,Not Fraud,2023,4,10,14,23
3,1,0,140,90,1,82,Fraud,2023,4,25,5,48
0,0,0,300,300,1,56,Not Fraud,2023,5,14,21,13
1,1,2,70,70,1,84,Not Fraud,2023,5,30,12,38
2,1,2,0,0,1,69,Not Fraud,2023,6,18,4,4
5,1,0,300,300,1,94,Not Fraud,2023,7,3,19,29
6,0,1,120,120,1,49,Not Fraud,2023,7,22,10,54
4,1,1,110,110,1,76,Not Fraud,2023,8,6,2,19
3,0,0,140,90,1,63,Fraud,2023,8,25,17,44
0,1,0,300,300,1,88,Not Fraud,2023,9,9,9,9
1,0,2,70,70,1,74,Not Fraud,2023,9,28,0,35
2,1,2,0,0,1,96,Not Fraud,2023,10,13,15,0
5,0,0,300,110,1,61,Fraud,2023,11,1,6,25
6,1,1,120,120,1,85,Not Fraud,2023,11,16,21,50
4,0,1,115,90,4,52,Fraud,2023,12,6,13,15
3,1,0,145,145,4,79,Not Fraud,2023,12,21,4,40
0,0,0,330,330,4,66,Not Fraud,2023,1,7,20,6
1,1,2,90,0,4,90,Fraud,2023,1,24,11,31
2,1,2,0,0,4,48,Not Fraud,2023,2,8,3,56
5,1,0,330,330,4,77,Not Fraud,2023,2,27,19,21
6,0,1,125,125,4,60,Not Fraud,2023,3,15,10,46
4,1,1,115,115,4,83,Not Fraud,2023,3,30,2,11
3,0,0,145,100,4,71,Fraud,2023,4,18,17,37
0,1,0,330,330,4,97,Not Fraud,2023,5,3,9,2
1,0,2,90,90,4,46,Not Fraud,2023,5,22,0,27
2,1,2,0,0,4,81,Not Fraud,2023,6,6,15,52
5,0,0,330,330,4,64,Not Fraud,2023,6,25,7,17
6,1,1,125,125,4,93,Not Fraud,2023,7,10,22,42
4,0,1,115,0,4,57,Fraud,2023,7,30,14,8
3,1,0,145,145,4,86,Not Fraud,2023,8,14,5,33
0,0,0,330,330,4,55,Not Fraud,2023,9,2,20,58
1,1,2,90,90,4,82,Not Fraud,2023,9,17,12,23
2,1,2,0,0,4,63,Not Fraud,2023,10,6,3,48
5,1,0,330,90,4,90,Fraud,2023,10,21,19,13
6,0,1,125,125,4,48,Not Fraud,2023,11,9,10,39
4,1,1,115,115,4,76,Not Fraud,2023,11,24,2,4
3,0,0,145,145,4,58,Not Fraud,2023,12,13,17,29
0,1,0,330,330,4,87,Not Fraud,2023,12,28,8,54
1,0,2,90,90,4,67,Not Fraud,2023,1,14,0,19
2,1,2,0,0,4,94,Not Fraud,2023,1,29,15,44
5,0,0,330,330,4,71,Not Fraud,2023,2,17,7,10
6,1,1,125,90,4,89,Fraud,2023,3,4,22,35
4,0,1,115,100,4,52,Fraud,2023,3,20,14,0
3,1,0,145,145,4,79,Not Fraud,2023,4,8,5,25
0,0,0,330,330,4,66,Not Fraud,2023,4,23,20,50
1,1,2,90,90,4,95,Not Fraud,2023,5,13,12,15
2,1,2,0,0,4,44,Not Fraud,2023,5,28,3,41
5,1,0,330,330,4,78,Not Fraud,2023,6,16,19,6
6,0,1,125,125,4,61,Not Fraud,2023,7,1,10,31
4,1,1,115,115,4,85,Not Fraud,2023,7,20,2,56
3,0,0,145,125,4,49,Fraud,2023,8,4,18,21
0,1,0,330,330,4,74,Not Fraud,2023,8,23,9,46
1,0,2,90,90,4,69,Not Fraud,2023,9,7,1,12
2,1,2,0,0,4,92,Not Fraud,2023,9,26,16,37
5,0,0,330,330,4,57,Not Fraud,2023,10,11,8,2
6,1,1,125,125,4,83,Not Fraud,2023,10,30,23,27
4,0,1,115,115,4,68,Not Fraud,2023,11,15,14,52
3,1,0,145,145,4,96,Not Fraud,2023,12,4,6,17
0,0,0,330,330,4,46,Not Fraud,2023,12,19,21,43
1,1,2,90,90,4,81,Not Fraud,2023,1,5,13,8
2,1,2,0,0,4,60,Not Fraud,2023,1,22,4,33
5,1,0,330,330,4,88,Not Fraud,2023,2,6,19,58
6,0,1,125,115,4,53,Fraud,2023,2,25,11,23
4,1,1,115,100,4,77,Fraud,2023,3,12,2,48
3,0,0,145,145,4,64,Not Fraud,2023,3,27,18,14
0,1,0,330,330,4,91,Not Fraud,2023,4,15,9,39
1,0,2,90,90,4,50,Not Fraud,2023,4,30,1,4
2,1,2,0,0,4,75,Not Fraud,2023,5,19,16,29
5,0,0,330,90,4,59,Fraud,2023,6,3,7,54
6,1,1,125,125,4,84,Not Fraud,2023,6,22,23,19
4,0,1,115,115,4,66,Not Fraud,2023,7,8,14,45
3,1,0,145,115,4,93,Fraud,2023,7,27,6,10
0,0,0,330,330,4,45,Not Fraud,2023,8,11,21,35
1,1,2,90,90,4,80,Not Fraud,2023,8,31,13,0
2,1,2,0,0,4,62,Not Fraud,2023,9,15,4,25
5,1,0,330,330,4,86,Not Fraud,2023,10,4,19,50
6,0,1,125,125,4,51,Not Fraud,2023,10,20,11,16
4,1,1,115,90,4,73,Fraud,2023,11,8,2,41
3,0,0,145,145,4,56,Not Fraud,2023,11,23,18,6
0,1,0,330,330,4,82,Not Fraud,2023,12,13,9,31
1,0,2,90,90,4,70,Not Fraud,2023,12,28,0,56
2,1,2,0,0,4,97,Not Fraud,2023,1,13,16,21
5,0,0,330,330,4,47,Not Fraud,2023,1,28,7,47
6,1,1,125,125,4,84,Not Fraud,2023,2,16,23,12
4,0,1,115,115,4,65,Not Fraud,2023,3,4,14,37
3,1,0,145,145,4,92,Not Fraud,2023,3,19,6,2
0,0,0,330,330,4,53,Not Fraud,2023,4,7,21,27
1,1,2,90,90,4,79,Not Fraud,2023,4,23,12,52
2,1,2,0,0,4,61,Not Fraud,2023,5,12,4,18
5,1,0,330,330,4,89,Not Fraud,2023,5,27,19,43
6,0,1,125,125,4,44,Not Fraud,2023,6,15,11,8
4,1,1,115,115,4,78,Not Fraud,2023,6,30,2,33
3,0,0,145,145,4,67,Not Fraud,2023,7,19,17,58
0,1,0,330,115,4,95,Fraud,2023,8,3,9,23
1,0,2,90,90,4,55,Not Fraud,2023,8,22,0,49
2,1,2,0,0,4,80,Not Fraud,2023,9,6,16,14
5,0,0,330,330,4,62,Not Fraud,2023,9,25,7,39
6,1,1,125,125,4,87,Not Fraud,2023,10,10,23,4
4,0,1,115,115,4,47,Not Fraud,2023,10,30,14,29
3,1,0,145,90,4,73,Fraud,2023,11,14,5,54
0,0,0,330,330,4,68,Not Fraud,2023,12,3,21,20
1,1,2,90,0,4,91,Fraud,2023,12,19,12,45
2,1,2,0,0,4,52,Not Fraud,2023,1,4,4,10
5,1,0,330,330,4,82,Not Fraud,2023,1,21,19,35
6,0,1,125,125,4,56,Not Fraud,2023,2,6,11,0
4,1,1,115,115,4,84,Not Fraud,2023,2,25,2,25
3,0,0,145,90,4,69,Fraud,2023,3,12,17,51
0,1,0,330,125,4,94,Fraud,2023,3,27,9,16
1,0,2,90,0,4,49,Fraud,2023,4,15,0,41
2,1,2,0,0,4,76,Not Fraud,2023,4,30,16,6
5,0,0,330,330,4,63,Not Fraud,2023,5,19,7,31
6,1,1,125,125,4,88,Not Fraud,2023,6,3,22,56
4,0,1,115,115,4,74,Not Fraud,2023,6,22,14,22
3,1,0,145,145,4,96,Not Fraud,2023,7,7,5,47
0,0,0,330,330,4,61,Not Fraud,2023,7,26,21,12
1,1,2,90,90,4,85,Not Fraud,2023,8,10,12,37
2,1,2,0,0,4,52,Not Fraud,2023,8,29,4,2
5,1,0,330,330,4,79,Not Fraud,2023,9,13,19,27
6,0,1,125,90,4,66,Fraud,2023,10,2,10,53
4,1,1,115,115,4,90,Not Fraud,2023,10,17,2,18
3,0,0,145,145,4,48,Not Fraud,2023,11,5,17,43
0,1,0,330,330,4,77,Not Fraud,2023,11,21,9,8
1,0,2,90,90,4,60,Not Fraud,2023,12,10,0,33
2,1,2,0,0,4,83,Not Fraud,2023,12,25,16,58
5,0,0,330,330,4,71,Not Fraud,2023,1,12,8,24
6,1,1,125,125,4,97,Not Fraud,2023,1,27,23,49
4,0,1,115,90,4,46,Fraud,2023,2,15,15,14
3,1,0,145,145,4,81,Not Fraud,2023,3,2,6,39
0,0,0,330,330,4,64,Not Fraud,2023,3,17,22,4
1,1,2,90,90,4,93,Not Fraud,2023,4,5,13,29
2,1,2,0,0,4,57,Not Fraud,2023,4,20,4,55
5,1,0,330,330,4,86,Not Fraud,2023,5,9,20,20
6,0,1,125,125,4,55,Not Fraud,2023,5,25,11,45
4,1,1,115,115,4,82,Not Fraud,2023,6,13,3,10
3,0,0,145,145,4,63,Not Fraud,2023,6,28,18,35
0,1,0,330,100,4,90,Fraud,2023,7,17,10,0
1,0,2,90,90,4,48,Not Fraud,2023,8,1,1,26
2,1,2,0,0,4,76,Not Fraud,2023,8,20,16,51
5,0,0,330,330,4,58,Not Fraud,2023,9,4,8,16
6,1,1,125,125,4,87,Not Fraud,2023,9,23,23,41
